Incident_No,Force_Type,Incident_Date,Precinct,Race,Gender
68484,Level 2 - Use of Force,2022-07-06 00:31:00,0.0,8,1
68490,Level 2 - Use of Force,2022-07-06 15:16:00,6.0,5,1
68493,Level 1 - Use of Force,2022-07-06 07:14:00,2.0,1,1
68496,Level 1 - Use of Force,2022-07-07 19:59:00,0.0,8,1
68500,Level 1 - Use of Force,2022-07-08 12:45:00,0.0,5,1
68505,Level 2 - Use of Force,2022-07-09 20:19:00,2.0,1,1
68510,Level 2 - Use of Force,2022-07-09 04:45:00,0.0,8,1
68515,Level 1 - Use of Force,2022-07-10 15:48:00,3.0,2,1
68516,Level 1 - Use of Force,2022-07-10 16:00:00,3.0,2,1
68517,Level 1 - Use of Force,2022-07-10 20:09:00,0.0,2,1
68518,Level 1 - Use of Force,2022-07-10 20:15:00,0.0,2,1
68519,Level 2 - Use of Force,2022-07-11 02:18:00,3.0,2,1
68521,Level 2 - Use of Force,2022-07-11 06:07:00,6.0,2,1
68522,Level 2 - Use of Force,2022-07-11 06:07:00,6.0,2,1
68522,Level 2 - Use of Force,2022-07-11 06:07:00,6.0,2,1
68522,Level 2 - Use of Force,2022-07-11 06:07:00,6.0,2,1
68523,Level 2 - Use of Force,2022-07-11 05:50:00,6.0,2,1
68528,Level 1 - Use of Force,2022-07-11 10:30:00,6.0,8,1
68547,Level 2 - Use of Force,2022-07-12 20:50:00,3.0,2,1
68549,Level 1 - Use of Force,2022-07-12 22:55:00,0.0,1,1
68550,Level 1 - Use of Force,2022-07-12 22:48:00,6.0,1,1
68551,Level 2 - Use of Force,2022-07-12 20:13:00,3.0,2,1
68559,Level 1 - Use of Force,2022-07-13 15:45:00,3.0,8,1
68565,Level 2 - Use of Force,2022-07-14 15:45:00,1.0,1,1
68573,Level 1 - Use of Force,2022-07-09 19:40:00,8.0,1,1
68576,Level 1 - Use of Force,2022-07-16 12:04:00,0.0,2,1
68577,Level 1 - Use of Force,2022-07-16 13:11:00,3.0,2,1
68577,Level 1 - Use of Force,2022-07-16 13:11:00,3.0,2,1
68581,Level 1 - Use of Force,2022-07-16 12:09:00,0.0,2,1
68582,Level 1 - Use of Force,2022-07-16 13:11:00,3.0,2,1
68583,Level 2 - Use of Force,2022-07-16 14:30:00,0.0,2,0
68585,Level 1 - Use of Force,2022-07-16 23:37:00,3.0,3,0
68586,Level 1 - Use of Force,2022-07-17 13:21:00,3.0,2,1
68587,Level 1 - Use of Force,2022-07-17 13:20:00,3.0,2,1
68591,Level 1 - Use of Force,2022-07-18 06:19:00,2.0,5,1
68592,Level 1 - Use of Force,2022-07-17 14:31:00,5.0,2,1
68593,Level 1 - Use of Force,2022-07-18 18:42:00,0.0,5,1
68600,Level 2 - Use of Force,2022-07-20 02:30:00,3.0,2,1
68603,Level 2 - Use of Force,2022-07-20 02:06:00,6.0,3,1
68604,Level 2 - Use of Force,2022-07-20 02:30:00,3.0,2,1
68607,Level 2 - Use of Force,2022-07-20 08:05:00,0.0,2,0
68609,Level 1 - Use of Force,2022-07-19 12:50:00,6.0,8,1
68627,Level 2 - Use of Force,2022-07-21 09:00:00,2.0,1,1
68628,Level 2 - Use of Force,2022-07-21 13:20:00,0.0,2,1
68629,Level 2 - Use of Force,2022-07-21 14:17:00,1.0,1,1
68630,Level 2 - Use of Force,2022-07-21 09:00:00,2.0,1,1
68631,Level 2 - Use of Force,2022-07-21 14:16:00,1.0,1,1
68633,Level 2 - Use of Force,2022-07-21 14:00:00,0.0,2,1
68634,Level 1 - Use of Force,2022-07-21 21:35:00,2.0,1,0
68634,Level 1 - Use of Force,2022-07-21 21:35:00,2.0,1,0
68635,Level 1 - Use of Force,2022-07-21 22:29:00,0.0,1,1
68637,Level 2 - Use of Force,2022-07-16 14:33:00,0.0,2,0
68638,Level 1 - Use of Force,2022-07-21 12:45:00,6.0,1,1
68640,Level 1 - Use of Force,2022-07-23 23:54:00,3.0,3,0
68641,Level 1 - Use of Force,2022-07-23 00:29:00,1.0,2,1
68642,Level 1 - Use of Force,2022-07-23 01:10:00,0.0,2,0
68643,Level 1 - Use of Force,2022-07-23 01:10:00,0.0,2,0
68644,Level 1 - Use of Force,2022-07-23 00:45:00,1.0,2,1
68652,Level 2 - Use of Force,2022-07-21 09:00:00,2.0,1,1
68654,Level 1 - Use of Force,2022-07-21 14:18:00,1.0,1,1
68660,Level 1 - Use of Force,2022-07-25 08:10:00,2.0,1,1
68667,Level 1 - Use of Force,2022-07-26 21:30:00,3.0,5,1
68670,Level 2 - Use of Force,2022-07-20 08:05:00,1.0,2,0
68676,Level 2 - Use of Force,2022-07-27 14:43:00,1.0,2,1
68679,Level 2 - Use of Force,2022-07-28 00:31:00,1.0,1,1
68680,Level 2 - Use of Force,2022-07-28 00:31:00,1.0,1,1
68682,Level 1 - Use of Force,2022-07-28 07:06:00,2.0,8,1
68683,Level 1 - Use of Force,2022-07-28 07:06:00,2.0,8,1
68684,Level 1 - Use of Force,2022-07-28 00:00:00,2.0,8,1
68685,Level 1 - Use of Force,2022-07-28 07:06:00,2.0,8,1
68686,Level 1 - Use of Force,2022-07-28 05:00:00,1.0,2,1
68693,Level 1 - Use of Force,2022-07-29 04:49:00,2.0,2,1
68701,Level 1 - Use of Force,2022-07-28 19:56:00,3.0,2,0
68706,Level 1 - Use of Force,2022-07-29 18:30:00,2.0,8,1
68708,Level 1 - Use of Force,2022-07-30 20:14:00,6.0,8,1
68709,Level 1 - Use of Force,2022-07-30 20:06:00,0.0,8,1
68710,Level 1 - Use of Force,2022-07-30 19:16:00,2.0,1,1
68712,Level 2 - Use of Force,2022-07-30 09:52:00,6.0,1,1
68713,Level 1 - Use of Force,2022-07-31 12:50:00,0.0,2,1
68714,Level 1 - Use of Force,2022-07-31 12:55:00,0.0,2,1
68715,Level 1 - Use of Force,2022-07-31 12:56:00,0.0,2,1
68716,Level 1 - Use of Force,2022-07-31 12:56:00,0.0,2,1
68725,Level 1 - Use of Force,2022-08-01 02:29:00,0.0,5,1
68731,Level 2 - Use of Force,2022-07-31 19:00:00,3.0,2,1
68734,Level 1 - Use of Force,2022-08-01 02:45:00,0.0,5,1
68737,Level 1 - Use of Force,2022-08-02 01:30:00,6.0,8,1
68738,Level 1 - Use of Force,2022-07-31 23:45:00,3.0,8,1
68739,Level 1 - Use of Force,2022-08-02 06:22:00,2.0,2,0
68742,Level 1 - Use of Force,2022-08-02 06:01:00,2.0,2,0
68743,Level 1 - Use of Force,2022-08-02 18:45:00,6.0,8,1
68746,Level 2 - Use of Force,2022-08-03 01:41:00,6.0,2,1
68757,Level 1 - Use of Force,2022-08-04 14:34:00,0.0,1,1
68759,Level 1 - Use of Force,2022-08-04 14:15:00,0.0,1,1
68761,Level 1 - Use of Force,2022-08-04 20:38:00,0.0,5,0
68763,Level 1 - Use of Force,2022-07-29 00:00:00,2.0,8,1
68766,Level 1 - Use of Force,2022-08-04 14:35:00,0.0,1,1
68767,Level 1 - Use of Force,2022-08-03 01:35:00,6.0,2,1
68773,Level 2 - Use of Force,2022-08-06 20:46:00,6.0,2,1
68774,Level 2 - Use of Force,2022-08-06 20:46:00,6.0,2,1
68775,Level 2 - Use of Force,2022-08-07 20:46:00,6.0,2,1
68778,Level 2 - Use of Force,2022-08-07 01:59:00,3.0,1,1
68779,Level 2 - Use of Force,2022-08-07 01:59:00,6.0,1,1
68780,Level 1 - Use of Force,2022-08-07 02:53:00,6.0,1,1
68781,Level 1 - Use of Force,2022-08-07 02:00:00,3.0,1,1
68782,Level 2 - Use of Force,2022-08-07 05:36:00,2.0,5,1
68783,Level 1 - Use of Force,2022-08-07 05:36:00,2.0,5,1
68784,Level 2 - Use of Force,2022-08-07 05:36:00,2.0,5,1
68797,Level 1 - Use of Force,2022-08-08 23:30:00,3.0,1,0
68808,Level 2 - Use of Force,2022-08-09 16:37:00,8.0,2,1
68809,Level 2 - Use of Force,2022-08-07 19:18:00,1.0,0,1
68812,Level 1 - Use of Force,2022-08-10 07:00:00,6.0,1,1
68815,Level 2 - Use of Force,2022-08-10 12:18:00,6.0,1,1
68822,Level 2 - Use of Force,2022-08-10 12:19:00,6.0,1,1
68827,Level 1 - Use of Force,2022-08-10 22:40:00,0.0,8,1
68828,Level 1 - Use of Force,2022-08-11 03:03:00,0.0,8,1
68831,Level 1 - Use of Force,2022-08-11 15:05:00,5.0,2,1
68837,Level 1 - Use of Force,2022-08-12 07:11:00,3.0,5,1
68838,Level 1 - Use of Force,2022-08-12 07:10:00,3.0,5,1
68842,Level 1 - Use of Force,2022-08-12 10:51:00,6.0,1,1
68843,Level 1 - Use of Force,2022-08-13 14:00:00,1.0,8,1
68844,Level 1 - Use of Force,2022-08-13 16:02:00,0.0,8,5
68845,Level 1 - Use of Force,2022-08-13 14:00:00,1.0,8,1
68846,Level 2 - Use of Force,2022-08-12 22:44:00,3.0,5,1
68848,Level 1 - Use of Force,2022-08-14 07:00:00,2.0,0,1
68849,Level 2 - Use of Force,2022-08-09 16:15:00,3.0,2,1
68851,Level 1 - Use of Force,2022-08-12 22:05:00,3.0,5,1
68855,Level 2 - Use of Force,2022-08-15 14:33:00,5.0,5,1
68855,Level 2 - Use of Force,2022-08-15 14:33:00,5.0,5,1
68856,Level 2 - Use of Force,2022-08-15 14:33:00,5.0,5,1
68861,Level 1 - Use of Force,2022-08-16 11:45:00,2.0,1,1
68871,Level 1 - Use of Force,2022-08-17 17:00:00,6.0,8,0
68872,Level 2 - Use of Force,2022-08-18 17:05:00,1.0,2,0
68873,Level 1 - Use of Force,2022-08-18 20:49:00,6.0,1,1
68873,Level 1 - Use of Force,2022-08-18 20:49:00,6.0,8,1
68873,Level 1 - Use of Force,2022-08-18 20:49:00,6.0,8,1
68874,Level 1 - Use of Force,2022-08-18 20:21:00,6.0,8,1
68874,Level 1 - Use of Force,2022-08-18 20:21:00,6.0,8,1
68874,Level 1 - Use of Force,2022-08-18 20:21:00,6.0,8,1
68889,Level 1 - Use of Force,2022-07-08 19:09:00,2.0,1,1
68890,Level 1 - Use of Force,2022-08-19 22:34:00,2.0,5,1
68893,Level 1 - Use of Force,2022-08-20 22:37:00,0.0,3,1
68896,Level 2 - Use of Force,2022-08-21 06:39:00,5.0,5,0
68897,Level 2 - Use of Force,2022-08-21 06:39:00,5.0,5,0
68898,Level 2 - Use of Force,2022-08-21 16:47:00,6.0,8,1
68899,Level 2 - Use of Force,2022-08-21 16:47:00,6.0,8,1
68901,Level 1 - Use of Force,2022-08-22 01:24:00,0.0,1,1
68901,Level 1 - Use of Force,2022-08-22 01:24:00,0.0,1,1
68902,Level 1 - Use of Force,2022-08-22 01:24:00,0.0,1,1
68910,Level 2 - Use of Force,2022-08-22 20:22:00,6.0,1,1
68911,Level 2 - Use of Force,2022-08-22 20:36:00,6.0,8,1
68912,Level 1 - Use of Force,2022-08-23 01:02:00,0.0,1,1
68913,Level 2 - Use of Force,2022-08-22 20:35:00,6.0,8,1
68914,Level 2 - Use of Force,2022-08-22 20:55:00,6.0,1,1
68915,Level 2 - Use of Force,2022-08-22 17:35:00,6.0,8,1
68916,Level 1 - Use of Force,2022-08-21 23:08:00,6.0,2,0
68922,Level 1 - Use of Force,2022-08-22 16:00:00,8.0,1,1
68924,Level 1 - Use of Force,2022-08-23 01:02:00,0.0,1,1
68925,Level 1 - Use of Force,2022-08-23 00:00:00,6.0,3,1
68929,Level 1 - Use of Force,2022-08-23 21:59:00,3.0,1,1
68936,Level 1 - Use of Force,2022-08-23 21:50:00,3.0,1,1
68940,Level 1 - Use of Force,2022-08-20 22:37:00,0.0,3,1
68943,Level 1 - Use of Force,2022-08-24 22:23:00,6.0,1,1
68945,Level 1 - Use of Force,2022-08-24 22:23:00,6.0,1,1
68948,Level 1 - Use of Force,2022-08-24 22:22:00,6.0,1,1
68951,Level 1 - Use of Force,2022-08-25 07:52:00,1.0,2,1
68958,Level 1 - Use of Force,2022-08-23 13:40:00,3.0,1,1
68961,Level 2 - Use of Force,2022-08-25 14:39:00,6.0,1,1
68962,Level 1 - Use of Force,2022-08-24 19:01:00,6.0,1,1
68964,Level 1 - Use of Force,2022-08-24 22:19:00,6.0,1,1
68965,Level 1 - Use of Force,2022-08-24 22:19:00,6.0,1,1
68972,Level 1 - Use of Force,2022-08-26 22:30:00,0.0,2,0
68973,Level 1 - Use of Force,2022-08-26 21:26:00,0.0,2,0
68974,Level 2 - Use of Force,2022-08-27 02:33:00,6.0,1,1
68978,Level 1 - Use of Force,2022-08-26 21:30:00,0.0,2,0
68980,Level 1 - Use of Force,2022-08-27 21:43:00,0.0,8,5
68981,Level 1 - Use of Force,2022-08-27 20:58:00,0.0,8,5
68983,Level 1 - Use of Force,2022-08-27 21:53:00,0.0,8,5
68984,Level 1 - Use of Force,2022-08-27 20:58:00,6.0,8,5
68985,Level 2 - Use of Force,2022-08-27 20:21:00,3.0,2,1
68986,Level 1 - Use of Force,2022-08-28 00:14:00,5.0,5,1
68987,Level 3 - Use of Force,2022-08-28 00:14:00,2.0,5,1
68988,Level 1 - Use of Force,2022-08-28 00:20:00,2.0,5,1
68989,Level 1 - Use of Force,2022-08-28 04:28:00,2.0,8,2
68990,Level 1 - Use of Force,2022-08-28 03:45:00,2.0,8,2
68992,Level 1 - Use of Force,2022-08-28 03:47:00,2.0,8,2
68993,Level 1 - Use of Force,2022-08-28 03:47:00,2.0,8,2
68995,Level 2 - Use of Force,2022-08-28 07:48:00,6.0,2,1
69008,Level 1 - Use of Force,2022-08-29 12:45:00,6.0,1,1
69010,Level 1 - Use of Force,2022-08-29 15:05:00,1.0,1,0
69020,Level 1 - Use of Force,2022-08-29 12:45:00,6.0,1,1
69021,Level 2 - Use of Force,2022-08-29 22:58:00,6.0,1,1
69024,Level 2 - Use of Force,2022-08-29 23:58:00,6.0,1,1
69025,Level 1 - Use of Force,2022-08-30 23:00:00,6.0,1,1
69026,Level 2 - Use of Force,2022-08-29 23:50:00,6.0,1,1
69027,Level 1 - Use of Force,2022-08-30 22:58:00,6.0,1,1
69028,Level 2 - Use of Force,2022-08-29 23:56:00,6.0,1,1
69035,Level 2 - Use of Force,2022-08-28 21:35:00,6.0,1,0
69036,Level 2 - Use of Force,2022-08-30 22:58:00,6.0,1,1
69038,Level 2 - Use of Force,2022-08-31 00:32:00,6.0,2,1
69039,Level 1 - Use of Force,2022-08-30 23:12:00,6.0,2,1
69042,Level 2 - Use of Force,2022-08-31 04:49:00,6.0,8,1
69044,Level 1 - Use of Force,2022-08-30 04:30:00,1.0,2,1
69047,Level 1 - Use of Force,2022-08-30 14:30:00,6.0,1,1
69048,Level 2 - Use of Force,2022-08-31 04:55:00,6.0,8,1
69050,Level 1 - Use of Force,2022-08-31 20:49:00,0.0,2,1
69051,Level 2 - Use of Force,2022-08-28 22:05:00,6.0,1,0
69052,Level 1 - Use of Force,2022-08-03 02:00:00,6.0,2,1
69054,Level 1 - Use of Force,2022-08-03 01:10:00,6.0,2,1
69055,Level 1 - Use of Force,2022-08-27 20:58:00,0.0,8,5
69056,Level 2 - Use of Force,2022-09-01 06:17:00,6.0,8,1
69060,Level 1 - Use of Force,2022-08-27 20:58:00,0.0,8,5
69061,Level 2 - Use of Force,2022-09-01 20:09:00,6.0,1,1
69062,Level 1 - Use of Force,2022-09-01 20:14:00,6.0,1,1
69063,Level 1 - Use of Force,2022-09-02 01:37:00,1.0,2,1
69064,Level 2 - Use of Force,2022-09-02 01:42:00,1.0,2,1
69065,Level 1 - Use of Force,2022-03-29 01:39:00,1.0,2,1
69066,Level 2 - Use of Force,2022-09-01 05:59:00,6.0,8,1
69067,Level 2 - Use of Force,2022-09-01 06:00:00,6.0,8,1
69068,Level 1 - Use of Force,2022-08-29 12:45:00,3.0,1,1
69070,Level 1 - Use of Force,2022-08-03 01:11:00,6.0,2,1
69072,Level 1 - Use of Force,2022-08-29 12:45:00,3.0,1,1
69073,Level 1 - Use of Force,2022-08-29 12:44:00,6.0,1,1
69075,Level 1 - Use of Force,2022-09-02 17:15:00,3.0,0,0
69077,Level 2 - Use of Force,2022-09-03 01:17:00,6.0,2,1
69078,Level 2 - Use of Force,2022-09-03 01:18:00,6.0,2,1
69079,Level 2 - Use of Force,2022-09-03 01:18:00,6.0,2,1
69080,Level 2 - Use of Force,2022-09-03 08:58:00,6.0,0,1
69083,Level 1 - Use of Force,2022-08-29 23:30:00,6.0,1,1
69084,Level 2 - Use of Force,2022-09-03 00:22:00,6.0,2,1
69087,Level 1 - Use of Force,2022-09-01 17:25:00,3.0,8,1
69088,Level 1 - Use of Force,2022-08-29 12:31:00,6.0,1,1
69091,Level 2 - Use of Force,2022-09-05 07:45:00,6.0,1,1
69092,Level 2 - Use of Force,2022-09-05 06:41:00,6.0,2,1
69095,Level 1 - Use of Force,2022-09-01 16:00:00,3.0,8,1
69097,Level 1 - Use of Force,2022-09-05 15:47:00,0.0,8,1
69099,Level 1 - Use of Force,2022-09-05 15:47:00,0.0,8,1
69100,Level 2 - Use of Force,2022-08-28 21:40:00,6.0,1,0
69101,Level 1 - Use of Force,2022-09-05 22:13:00,6.0,1,0
69102,Level 1 - Use of Force,2022-09-05 22:30:00,6.0,1,0
69103,Level 1 - Use of Force,2022-09-05 22:13:00,6.0,1,0
69115,Level 1 - Use of Force,2022-09-07 02:31:00,6.0,8,0
69116,Level 1 - Use of Force,2022-09-07 02:31:00,0.0,8,0
69117,Level 1 - Use of Force,2022-09-07 02:31:00,0.0,8,0
69118,Level 1 - Use of Force,2022-09-07 02:35:00,0.0,8,0
69125,Level 1 - Use of Force,2022-09-01 20:14:00,6.0,1,1
69126,Level 1 - Use of Force,2022-08-04 20:26:00,3.0,1,1
69127,Level 2 - Use of Force,2022-09-02 01:19:00,6.0,2,1
69128,Level 1 - Use of Force,2022-09-01 20:17:00,2.0,1,1
69129,Level 1 - Use of Force,2022-09-08 20:29:00,0.0,8,0
69130,Level 1 - Use of Force,2022-09-09 23:12:00,0.0,2,1
69132,Level 1 - Use of Force,2022-09-09 02:26:00,6.0,8,0
69132,Level 1 - Use of Force,2022-09-09 02:26:00,6.0,8,2
69135,Level 1 - Use of Force,2022-09-09 09:20:00,6.0,5,1
69135,Level 1 - Use of Force,2022-09-09 09:20:00,6.0,5,1
69137,Level 1 - Use of Force,2022-09-08 20:54:00,0.0,8,0
69147,Level 1 - Use of Force,2022-09-11 01:00:00,1.0,1,1
69148,Level 2 - Use of Force,2022-09-11 01:51:00,6.0,1,1
69153,Level 2 - Use of Force,2022-09-10 11:40:00,6.0,8,1
69154,Level 1 - Use of Force,2022-08-29 12:30:00,6.0,1,1
69157,Level 1 - Use of Force,2022-09-11 16:55:00,3.0,2,6
69177,Level 1 - Use of Force,2022-08-03 01:10:00,6.0,2,1
69182,Level 1 - Use of Force,2022-09-08 23:24:00,1.0,8,0
69184,Level 1 - Use of Force,2022-09-13 01:58:00,0.0,1,1
69187,Level 1 - Use of Force,2022-09-11 10:02:00,6.0,1,1
69192,Level 2 - Use of Force,2022-09-14 14:09:00,6.0,1,1
69193,Level 2 - Use of Force,2022-09-14 13:43:00,6.0,1,1
69195,Level 1 - Use of Force,2022-08-24 22:11:00,6.0,1,1
69208,Level 1 - Use of Force,2022-08-29 11:41:00,3.0,1,1
69210,Level 1 - Use of Force,2022-07-11 02:01:00,3.0,8,1
69211,Level 1 - Use of Force,2022-09-14 06:00:00,6.0,1,1
69212,Level 1 - Use of Force,2022-09-14 05:50:00,6.0,1,1
69216,Level 2 - Use of Force,2022-09-17 00:03:00,6.0,8,1
69218,Level 1 - Use of Force,2022-09-17 20:40:00,1.0,2,1
69230,Level 1 - Use of Force,2022-09-17 23:08:00,3.0,8,2
69235,Level 1 - Use of Force,2022-09-13 02:11:00,0.0,1,1
69236,Level 1 - Use of Force,2022-08-08 19:53:00,6.0,1,1
69238,Level 1 - Use of Force,2022-09-18 23:30:00,3.0,8,2
69244,Level 1 - Use of Force,2022-07-11 02:13:00,3.0,2,1
69249,Level 2 - Use of Force,2022-09-20 04:30:00,0.0,2,1
69253,Level 2 - Use of Force,2022-09-16 08:30:00,6.0,2,1
69261,Level 2 - Use of Force,2022-09-21 00:37:00,6.0,2,1
69263,Level 1 - Use of Force,2022-08-18 17:00:00,1.0,2,0
69265,Level 1 - Use of Force,2022-09-21 05:44:00,6.0,8,2
69266,Level 1 - Use of Force,2022-09-21 05:44:00,6.0,8,2
69274,Level 1 - Use of Force,2022-09-21 18:20:00,3.0,1,1
69276,Level 1 - Use of Force,2022-09-02 01:37:00,1.0,2,1
69277,Level 1 - Use of Force,2022-09-21 22:19:00,6.0,8,0
69286,Level 2 - Use of Force,2022-09-22 19:13:00,6.0,2,1
69289,Level 1 - Use of Force,2022-09-02 01:37:00,1.0,2,1
69296,Level 1 - Use of Force,2022-08-22 16:46:00,6.0,8,2
69296,Level 1 - Use of Force,2022-08-22 16:46:00,6.0,8,2
69299,Level 1 - Use of Force,2022-09-24 02:26:00,3.0,1,0
69300,Level 1 - Use of Force,2022-09-24 00:00:00,3.0,1,0
69302,Level 1 - Use of Force,2022-09-02 01:37:00,1.0,2,1
69303,Level 1 - Use of Force,2022-09-21 22:17:00,6.0,8,0
69304,Level 1 - Use of Force,2022-09-21 22:17:00,6.0,8,0
69305,Level 2 - Use of Force,2022-09-24 22:02:00,6.0,2,1
69312,Level 1 - Use of Force,2022-09-25 14:04:00,2.0,1,0
69324,Level 1 - Use of Force,2022-09-26 16:35:00,3.0,1,1
69325,Level 1 - Use of Force,2022-09-26 21:40:00,0.0,2,1
69326,Level 1 - Use of Force,2022-09-26 16:45:00,3.0,1,1
69327,Level 1 - Use of Force,2022-09-26 16:35:00,3.0,1,1
69329,Level 1 - Use of Force,2022-09-26 16:30:00,3.0,1,1
69330,Level 2 - Use of Force,2022-09-27 11:05:00,6.0,2,0
69333,Level 1 - Use of Force,2022-09-26 17:00:00,6.0,1,1
69335,Level 2 - Use of Force,2022-09-27 11:05:00,6.0,2,0
69337,Level 2 - Use of Force,2022-09-27 16:48:00,6.0,2,1
69338,Level 2 - Use of Force,2022-09-27 16:45:00,6.0,2,1
69339,Level 1 - Use of Force,2022-09-27 20:50:00,1.0,2,1
69345,Level 2 - Use of Force,2022-09-02 01:18:00,6.0,2,1
69346,Level 1 - Use of Force,2022-09-27 22:49:00,6.0,2,0
69347,Level 1 - Use of Force,2022-09-27 22:52:00,6.0,2,0
69348,Level 1 - Use of Force,2022-09-27 22:23:00,6.0,2,1
69349,Level 1 - Use of Force,2022-09-27 22:36:00,6.0,2,1
69353,Level 1 - Use of Force,2022-09-26 16:48:00,3.0,1,1
69354,Level 1 - Use of Force,2022-09-28 12:32:00,6.0,2,1
69355,Level 2 - Use of Force,2022-09-28 12:55:00,6.0,2,1
69358,Level 1 - Use of Force,2022-09-28 17:15:00,0.0,1,0
69358,Level 1 - Use of Force,2022-09-28 17:15:00,0.0,1,0
69358,Level 1 - Use of Force,2022-09-28 17:15:00,0.0,1,0
69359,Level 2 - Use of Force,2022-09-28 13:00:00,6.0,2,1
69360,Level 1 - Use of Force,2022-09-25 23:31:00,3.0,2,1
69364,Level 1 - Use of Force,2022-09-25 23:14:00,3.0,2,1
69368,Level 1 - Use of Force,2022-09-29 08:46:00,3.0,2,1
69369,Level 1 - Use of Force,2022-09-29 08:57:00,3.0,2,1
69370,Level 1 - Use of Force,2022-09-29 08:21:00,3.0,2,1
69379,Level 1 - Use of Force,2022-09-28 17:15:00,0.0,1,0
69380,Level 1 - Use of Force,2022-09-28 16:58:00,0.0,1,0
69381,Level 1 - Use of Force,2022-09-24 22:02:00,6.0,2,1
69383,Level 1 - Use of Force,2022-09-30 04:58:00,6.0,1,0
69384,Level 1 - Use of Force,2022-09-30 05:35:00,6.0,1,0
69392,Level 1 - Use of Force,2022-09-30 15:51:00,6.0,1,1
69394,Level 1 - Use of Force,2022-08-28 20:31:00,6.0,1,0
69395,Level 1 - Use of Force,2022-09-24 22:02:00,6.0,2,1
69398,Level 1 - Use of Force,2022-10-01 10:17:00,3.0,2,0
69399,Level 1 - Use of Force,2022-10-01 10:17:00,3.0,2,0
69400,Level 2 - Use of Force,2022-09-27 16:30:00,6.0,2,1
69402,Level 1 - Use of Force,2022-10-01 10:17:00,3.0,2,0
69403,Level 1 - Use of Force,2022-10-01 10:17:00,3.0,2,0
69404,Level 1 - Use of Force,2022-09-30 15:50:00,6.0,1,1
69406,Level 2 - Use of Force,2022-10-01 22:54:00,6.0,2,1
69407,Level 2 - Use of Force,2022-10-01 19:58:00,6.0,5,1
69412,Level 1 - Use of Force,2022-10-02 03:21:00,1.0,2,1
69413,Level 2 - Use of Force,2022-09-27 16:27:00,6.0,2,1
69415,Level 1 - Use of Force,2022-10-02 02:59:00,2.0,8,1
69415,Level 1 - Use of Force,2022-10-02 02:59:00,2.0,8,1
69416,Level 1 - Use of Force,2022-09-28 17:15:00,0.0,1,0
69417,Level 2 - Use of Force,2022-10-01 22:55:00,6.0,2,1
69419,Level 1 - Use of Force,2022-10-02 21:41:00,3.0,2,0
69420,Level 1 - Use of Force,2022-10-02 21:29:00,3.0,2,0
69431,Level 1 - Use of Force,2022-10-03 14:37:00,6.0,1,1
69432,Level 1 - Use of Force,2022-10-03 21:39:00,6.0,1,1
69439,Level 1 - Use of Force,2022-09-25 23:00:00,3.0,2,1
69460,Level 1 - Use of Force,2022-10-05 12:34:00,6.0,2,1
69461,Level 1 - Use of Force,2022-10-05 12:30:00,6.0,2,1
69462,Level 1 - Use of Force,2022-10-05 12:30:00,6.0,2,1
69466,Level 1 - Use of Force,2022-10-05 18:05:00,6.0,8,6
69468,Level 1 - Use of Force,2022-10-05 18:41:00,6.0,1,0
69469,Level 1 - Use of Force,2022-10-05 18:45:00,6.0,1,0
69472,Level 1 - Use of Force,2022-10-06 22:34:00,6.0,2,1
69473,Level 1 - Use of Force,2022-10-05 19:30:00,6.0,1,0
69475,Level 1 - Use of Force,2022-10-05 19:26:00,6.0,1,0
69476,Level 1 - Use of Force,2022-10-05 18:46:00,6.0,1,0
69483,Level 1 - Use of Force,2022-10-05 19:30:00,6.0,1,0
69492,Level 1 - Use of Force,2022-10-07 02:00:00,6.0,1,0
69493,Level 1 - Use of Force,2022-10-07 02:25:00,6.0,1,0
69494,Level 3 - Use of Force,2022-10-07 02:00:00,6.0,1,1
69495,Level 3 - Use of Force,2022-10-07 00:00:00,6.0,1,1
69495,Level 3 - Use of Force,2022-10-07 00:00:00,6.0,1,0
69496,Level 3 - Use of Force,2022-10-07 02:24:00,6.0,1,1
69497,Level 3 - Use of Force,2022-10-07 02:24:00,6.0,1,1
69498,Level 3 - Use of Force,2022-10-07 02:24:00,6.0,1,1
69499,Level 3 - Use of Force,2022-10-07 02:19:00,0.0,1,1
69500,Level 3 - Use of Force,2022-10-07 02:24:00,0.0,1,1
69502,Level 1 - Use of Force,2022-10-07 08:27:00,6.0,8,0
69506,Level 3 - Use of Force,2022-10-07 02:30:00,6.0,1,1
69507,Level 1 - Use of Force,2022-10-07 14:04:00,6.0,1,1
69514,Level 1 - Use of Force,2022-10-05 22:34:00,6.0,2,1
69519,Level 1 - Use of Force,2022-10-09 18:55:00,6.0,5,1
69520,Level 1 - Use of Force,2022-10-05 16:26:00,6.0,1,1
69523,Level 1 - Use of Force,2022-10-09 18:53:00,6.0,8,1
69523,Level 1 - Use of Force,2022-10-09 18:53:00,6.0,8,1
69526,Level 1 - Use of Force,2022-10-09 18:43:00,6.0,8,1
69533,Level 1 - Use of Force,2022-10-10 16:03:00,6.0,2,1
69535,Level 1 - Use of Force,2022-10-10 16:45:00,6.0,2,1
69537,Level 1 - Use of Force,2022-10-05 18:14:00,6.0,1,0
69538,Level 1 - Use of Force,2022-10-11 00:09:00,6.0,1,1
69540,Level 1 - Use of Force,2022-10-11 00:07:00,6.0,1,1
